x, T_15,  T_30, T_60, T_90, T_150, T_210
0.021592, 31.4813, 38.8379, 44.8314, 46.5261, 47.1407, 47.1898
0.021596, 31.4801, 38.8366, 44.8302, 46.5248, 47.1395, 47.1886
0.0216, 31.4789, 38.8354, 44.8289, 46.5236, 47.1382, 47.1874
0.021604, 31.4777, 38.8342, 44.8277, 46.5224, 47.137, 47.1861
0.021608, 31.4764, 38.833, 44.8265, 46.5211, 47.1358, 47.1849
0.021612, 31.4752, 38.8317, 44.8253, 46.5199, 47.1345, 47.1837
0.021616, 31.474, 38.8305, 44.824, 46.5187, 47.1333, 47.1825
0.02162, 31.4728, 38.8293, 44.8228, 46.5175, 47.1321, 47.1812
0.021624, 31.4716, 38.8281, 44.8216, 46.5162, 47.1309, 47.18
0.021628, 31.4703, 38.8268, 44.8204, 46.515, 47.1296, 47.1788
0.021632, 31.4691, 38.8256, 44.8191, 46.5138, 47.1284, 47.1776
0.021636, 31.4679, 38.8244, 44.8179, 46.5126, 47.1272, 47.1763
0.02164, 31.4667, 38.8232, 44.8167, 46.5113, 47.126, 47.1751
0.021644, 31.4655, 38.8219, 44.8155, 46.5101, 47.1247, 47.1739
0.021648, 31.4642, 38.8207, 44.8142, 46.5089, 47.1235, 47.1727
0.021652, 31.463, 38.8195, 44.813, 46.5077, 47.1223, 47.1714
0.021656, 31.4618, 38.8183, 44.8118, 46.5064, 47.1211, 47.1702
0.02166, 31.4606, 38.817, 44.8106, 46.5052, 47.1198, 47.169
0.021664, 31.4594, 38.8158, 44.8093, 46.504, 47.1186, 47.1678
0.021668, 31.4582, 38.8146, 44.8081, 46.5028, 47.1174, 47.1665
0.021672, 31.4569, 38.8134, 44.8069, 46.5015, 47.1162, 47.1653
0.021676, 31.4557, 38.8121, 44.8057, 46.5003, 47.115, 47.1641
0.02168, 31.4545, 38.8109, 44.8044, 46.4991, 47.1137, 47.1629
0.021684, 31.4533, 38.8097, 44.8032, 46.4979, 47.1125, 47.1616
0.021688, 31.4521, 38.8085, 44.802, 46.4967, 47.1113, 47.1604
0.021692, 31.4509, 38.8072, 44.8008, 46.4954, 47.1101, 47.1592
0.021696, 31.4496, 38.806, 44.7996, 46.4942, 47.1088, 47.158
0.0217, 31.4484, 38.8048, 44.7983, 46.493, 47.1076, 47.1568
0.021704, 31.4472, 38.8036, 44.7971, 46.4918, 47.1064, 47.1555
0.021708, 31.446, 38.8024, 44.7959, 46.4905, 47.1052, 47.1543
0.021712, 31.4448, 38.8011, 44.7947, 46.4893, 47.104, 47.1531
0.021716, 31.4436, 38.7999, 44.7935, 46.4881, 47.1027, 47.1519
0.02172, 31.4423, 38.7987, 44.7922, 46.4869, 47.1015, 47.1507
0.021724, 31.4411, 38.7975, 44.791, 46.4857, 47.1003, 47.1494
0.021728, 31.4399, 38.7963, 44.7898, 46.4844, 47.0991, 47.1482
0.021732, 31.4387, 38.7951, 44.7886, 46.4832, 47.0979, 47.147
0.021736, 31.4375, 38.7938, 44.7874, 46.482, 47.0966, 47.1458
0.02174, 31.4363, 38.7926, 44.7861, 46.4808, 47.0954, 47.1446
0.021744, 31.4351, 38.7914, 44.7849, 46.4796, 47.0942, 47.1434
0.021748, 31.4339, 38.7902, 44.7837, 46.4784, 47.093, 47.1421
0.021752, 31.4326, 38.789, 44.7825, 46.4771, 47.0918, 47.1409
0.021756, 31.4314, 38.7877, 44.7813, 46.4759, 47.0906, 47.1397
0.02176, 31.4302, 38.7865, 44.7801, 46.4747, 47.0893, 47.1385
0.021764, 31.429, 38.7853, 44.7788, 46.4735, 47.0881, 47.1373
0.021768, 31.4278, 38.7841, 44.7776, 46.4723, 47.0869, 47.1361
0.021772, 31.4266, 38.7829, 44.7764, 46.4711, 47.0857, 47.1348
0.021776, 31.4254, 38.7817, 44.7752, 46.4698, 47.0845, 47.1336
0.02178, 31.4242, 38.7805, 44.774, 46.4686, 47.0833, 47.1324
0.021784, 31.423, 38.7792, 44.7728, 46.4674, 47.0821, 47.1312
0.021788, 31.4218, 38.778, 44.7715, 46.4662, 47.0808, 47.13
0.021792, 31.4205, 38.7768, 44.7703, 46.465, 47.0796, 47.1288
0.021796, 31.4193, 38.7756, 44.7691, 46.4638, 47.0784, 47.1275
0.0218, 31.4181, 38.7744, 44.7679, 46.4626, 47.0772, 47.1263
0.021804, 31.4169, 38.7732, 44.7667, 46.4613, 47.076, 47.1251
0.021808, 31.4157, 38.772, 44.7655, 46.4601, 47.0748, 47.1239
0.021812, 31.4145, 38.7707, 44.7643, 46.4589, 47.0736, 47.1227
0.021816, 31.4133, 38.7695, 44.7631, 46.4577, 47.0723, 47.1215
0.02182, 31.4121, 38.7683, 44.7618, 46.4565, 47.0711, 47.1203
0.021824, 31.4109, 38.7671, 44.7606, 46.4553, 47.0699, 47.1191
0.021828, 31.4097, 38.7659, 44.7594, 46.4541, 47.0687, 47.1178
0.021832, 31.4085, 38.7647, 44.7582, 46.4529, 47.0675, 47.1166
0.021836, 31.4073, 38.7635, 44.757, 46.4516, 47.0663, 47.1154
0.02184, 31.4061, 38.7623, 44.7558, 46.4504, 47.0651, 47.1142
0.021844, 31.4049, 38.761, 44.7546, 46.4492, 47.0639, 47.113
0.021848, 31.4036, 38.7598, 44.7534, 46.448, 47.0627, 47.1118
0.021852, 31.4024, 38.7586, 44.7522, 46.4468, 47.0614, 47.1106
0.021856, 31.4012, 38.7574, 44.7509, 46.4456, 47.0602, 47.1094
0.02186, 31.4, 38.7562, 44.7497, 46.4444, 47.059, 47.1082
0.021864, 31.3988, 38.755, 44.7485, 46.4432, 47.0578, 47.107
0.021868, 31.3976, 38.7538, 44.7473, 46.442, 47.0566, 47.1057
0.021872, 31.3964, 38.7526, 44.7461, 46.4408, 47.0554, 47.1045
0.021876, 31.3952, 38.7514, 44.7449, 46.4396, 47.0542, 47.1033
0.02188, 31.394, 38.7502, 44.7437, 46.4383, 47.053, 47.1021
0.021884, 31.3928, 38.749, 44.7425, 46.4371, 47.0518, 47.1009
0.021888, 31.3916, 38.7478, 44.7413, 46.4359, 47.0506, 47.0997
0.021892, 31.3904, 38.7465, 44.7401, 46.4347, 47.0494, 47.0985
0.021896, 31.3892, 38.7453, 44.7389, 46.4335, 47.0482, 47.0973
0.0219, 31.388, 38.7441, 44.7377, 46.4323, 47.0469, 47.0961
0.021904, 31.3868, 38.7429, 44.7365, 46.4311, 47.0457, 47.0949
0.021908, 31.3856, 38.7417, 44.7352, 46.4299, 47.0445, 47.0937
0.021912, 31.3844, 38.7405, 44.734, 46.4287, 47.0433, 47.0925
0.021916, 31.3832, 38.7393, 44.7328, 46.4275, 47.0421, 47.0913
0.02192, 31.382, 38.7381, 44.7316, 46.4263, 47.0409, 47.0901
0.021924, 31.3808, 38.7369, 44.7304, 46.4251, 47.0397, 47.0888
0.021928, 31.3796, 38.7357, 44.7292, 46.4239, 47.0385, 47.0876
0.021932, 31.3784, 38.7345, 44.728, 46.4227, 47.0373, 47.0864
0.021936, 31.3772, 38.7333, 44.7268, 46.4215, 47.0361, 47.0852
0.02194, 31.376, 38.7321, 44.7256, 46.4203, 47.0349, 47.084
0.021944, 31.3748, 38.7309, 44.7244, 46.4191, 47.0337, 47.0828
0.021948, 31.3736, 38.7297, 44.7232, 46.4179, 47.0325, 47.0816
0.021952, 31.3724, 38.7285, 44.722, 46.4166, 47.0313, 47.0804
0.021956, 31.3712, 38.7273, 44.7208, 46.4154, 47.0301, 47.0792
0.02196, 31.37, 38.7261, 44.7196, 46.4142, 47.0289, 47.078
0.021964, 31.3688, 38.7249, 44.7184, 46.413, 47.0277, 47.0768
0.021968, 31.3676, 38.7237, 44.7172, 46.4118, 47.0265, 47.0756
0.021972, 31.3664, 38.7225, 44.716, 46.4106, 47.0253, 47.0744
0.021976, 31.3652, 38.7213, 44.7148, 46.4094, 47.0241, 47.0732
0.02198, 31.364, 38.7201, 44.7136, 46.4082, 47.0229, 47.072
0.021984, 31.3628, 38.7189, 44.7124, 46.407, 47.0217, 47.0708
0.021988, 31.3617, 38.7177, 44.7112, 46.4058, 47.0205, 47.0696
0.021992, 31.3605, 38.7165, 44.71, 46.4046, 47.0193, 47.0684
0.021996, 31.3593, 38.7153, 44.7088, 46.4034, 47.0181, 47.0672
0.022, 31.3581, 38.7141, 44.7076, 46.4022, 47.0169, 47.066
0.022004, 31.3569, 38.7129, 44.7064, 46.401, 47.0157, 47.0648
0.022008, 31.3557, 38.7117, 44.7052, 46.3998, 47.0145, 47.0636
0.022012, 31.3545, 38.7105, 44.704, 46.3986, 47.0133, 47.0624
0.022016, 31.3533, 38.7093, 44.7028, 46.3974, 47.0121, 47.0612
0.02202, 31.3521, 38.7081, 44.7016, 46.3962, 47.0109, 47.06
0.022024, 31.3509, 38.7069, 44.7004, 46.395, 47.0097, 47.0588
0.022028, 31.3497, 38.7057, 44.6992, 46.3938, 47.0085, 47.0576
0.022032, 31.3485, 38.7045, 44.698, 46.3927, 47.0073, 47.0564
0.022036, 31.3473, 38.7033, 44.6968, 46.3915, 47.0061, 47.0552
0.02204, 31.3461, 38.7021, 44.6956, 46.3903, 47.0049, 47.054
0.022044, 31.345, 38.7009, 44.6944, 46.3891, 47.0037, 47.0528
0.022048, 31.3438, 38.6997, 44.6932, 46.3879, 47.0025, 47.0516
0.022052, 31.3426, 38.6985, 44.692, 46.3867, 47.0013, 47.0504
0.022056, 31.3414, 38.6973, 44.6908, 46.3855, 47.0001, 47.0492
0.02206, 31.3402, 38.6961, 44.6896, 46.3843, 46.9989, 47.0481
0.022064, 31.339, 38.6949, 44.6884, 46.3831, 46.9977, 47.0469
0.022068, 31.3378, 38.6937, 44.6872, 46.3819, 46.9965, 47.0457
0.022072, 31.3366, 38.6925, 44.686, 46.3807, 46.9953, 47.0445
0.022076, 31.3354, 38.6913, 44.6849, 46.3795, 46.9941, 47.0433
0.02208, 31.3342, 38.6901, 44.6837, 46.3783, 46.9929, 47.0421
0.022084, 31.3331, 38.6889, 44.6825, 46.3771, 46.9918, 47.0409
0.022088, 31.3319, 38.6877, 44.6813, 46.3759, 46.9906, 47.0397
0.022092, 31.3307, 38.6866, 44.6801, 46.3747, 46.9894, 47.0385
0.022096, 31.3295, 38.6854, 44.6789, 46.3735, 46.9882, 47.0373
0.0221, 31.3283, 38.6842, 44.6777, 46.3723, 46.987, 47.0361
0.022104, 31.3271, 38.683, 44.6765, 46.3712, 46.9858, 47.0349
0.022108, 31.3259, 38.6818, 44.6753, 46.37, 46.9846, 47.0337
0.022112, 31.3248, 38.6806, 44.6741, 46.3688, 46.9834, 47.0325
0.022116, 31.3236, 38.6794, 44.6729, 46.3676, 46.9822, 47.0314
0.02212, 31.3224, 38.6782, 44.6717, 46.3664, 46.981, 47.0302
0.022124, 31.3212, 38.677, 44.6705, 46.3652, 46.9798, 47.029
0.022128, 31.32, 38.6758, 44.6694, 46.364, 46.9786, 47.0278
0.022132, 31.3188, 38.6746, 44.6682, 46.3628, 46.9775, 47.0266
0.022136, 31.3176, 38.6734, 44.667, 46.3616, 46.9763, 47.0254
0.02214, 31.3165, 38.6723, 44.6658, 46.3604, 46.9751, 47.0242
0.022144, 31.3153, 38.6711, 44.6646, 46.3592, 46.9739, 47.023
0.022148, 31.3141, 38.6699, 44.6634, 46.3581, 46.9727, 47.0218
0.022152, 31.3129, 38.6687, 44.6622, 46.3569, 46.9715, 47.0206
0.022156, 31.3117, 38.6675, 44.661, 46.3557, 46.9703, 47.0195
0.02216, 31.3105, 38.6663, 44.6598, 46.3545, 46.9691, 47.0183
0.022164, 31.3094, 38.6651, 44.6587, 46.3533, 46.9679, 47.0171
0.022168, 31.3082, 38.6639, 44.6575, 46.3521, 46.9668, 47.0159
0.022172, 31.307, 38.6628, 44.6563, 46.3509, 46.9656, 47.0147
0.022176, 31.3058, 38.6616, 44.6551, 46.3497, 46.9644, 47.0135
0.02218, 31.3046, 38.6604, 44.6539, 46.3486, 46.9632, 47.0123
0.022184, 31.3035, 38.6592, 44.6527, 46.3474, 46.962, 47.0111
0.022188, 31.3023, 38.658, 44.6515, 46.3462, 46.9608, 47.01
0.022192, 31.3011, 38.6568, 44.6503, 46.345, 46.9596, 47.0088
0.022196, 31.2999, 38.6556, 44.6492, 46.3438, 46.9584, 47.0076
0.0222, 31.2987, 38.6545, 44.648, 46.3426, 46.9573, 47.0064
0.022204, 31.2976, 38.6533, 44.6468, 46.3414, 46.9561, 47.0052
0.022208, 31.2964, 38.6521, 44.6456, 46.3403, 46.9549, 47.004
0.022212, 31.2952, 38.6509, 44.6444, 46.3391, 46.9537, 47.0028
0.022216, 31.294, 38.6497, 44.6432, 46.3379, 46.9525, 47.0017
0.02222, 31.2928, 38.6485, 44.6421, 46.3367, 46.9513, 47.0005
0.022224, 31.2917, 38.6473, 44.6409, 46.3355, 46.9502, 46.9993
0.022228, 31.2905, 38.6462, 44.6397, 46.3343, 46.949, 46.9981
0.022232, 31.2893, 38.645, 44.6385, 46.3332, 46.9478, 46.9969
0.022236, 31.2881, 38.6438, 44.6373, 46.332, 46.9466, 46.9957
0.02224, 31.2869, 38.6426, 44.6361, 46.3308, 46.9454, 46.9946
0.022244, 31.2858, 38.6414, 44.635, 46.3296, 46.9442, 46.9934
0.022248, 31.2846, 38.6403, 44.6338, 46.3284, 46.9431, 46.9922
0.022252, 31.2834, 38.6391, 44.6326, 46.3272, 46.9419, 46.991
0.022256, 31.2822, 38.6379, 44.6314, 46.3261, 46.9407, 46.9898
0.02226, 31.2811, 38.6367, 44.6302, 46.3249, 46.9395, 46.9887
0.022264, 31.2799, 38.6355, 44.6291, 46.3237, 46.9383, 46.9875
0.022268, 31.2787, 38.6343, 44.6279, 46.3225, 46.9372, 46.9863
0.022272, 31.2775, 38.6332, 44.6267, 46.3213, 46.936, 46.9851
0.022276, 31.2764, 38.632, 44.6255, 46.3202, 46.9348, 46.9839
0.02228, 31.2752, 38.6308, 44.6243, 46.319, 46.9336, 46.9828
0.022284, 31.274, 38.6296, 44.6232, 46.3178, 46.9324, 46.9816
0.022288, 31.2728, 38.6284, 44.622, 46.3166, 46.9313, 46.9804
0.022292, 31.2717, 38.6273, 44.6208, 46.3154, 46.9301, 46.9792
0.022296, 31.2705, 38.6261, 44.6196, 46.3143, 46.9289, 46.978
0.0223, 31.2693, 38.6249, 44.6184, 46.3131, 46.9277, 46.9769
0.022304, 31.2682, 38.6237, 44.6173, 46.3119, 46.9265, 46.9757
0.022308, 31.267, 38.6226, 44.6161, 46.3107, 46.9254, 46.9745
0.022312, 31.2658, 38.6214, 44.6149, 46.3096, 46.9242, 46.9733
0.022316, 31.2646, 38.6202, 44.6137, 46.3084, 46.923, 46.9722
0.02232, 31.2635, 38.619, 44.6126, 46.3072, 46.9218, 46.971
0.022324, 31.2623, 38.6179, 44.6114, 46.306, 46.9207, 46.9698
0.022328, 31.2611, 38.6167, 44.6102, 46.3049, 46.9195, 46.9686
0.022332, 31.26, 38.6155, 44.609, 46.3037, 46.9183, 46.9675
0.022336, 31.2588, 38.6143, 44.6079, 46.3025, 46.9171, 46.9663
0.02234, 31.2576, 38.6131, 44.6067, 46.3013, 46.916, 46.9651
0.022344, 31.2564, 38.612, 44.6055, 46.3002, 46.9148, 46.9639
0.022348, 31.2553, 38.6108, 44.6043, 46.299, 46.9136, 46.9628
0.022352, 31.2541, 38.6096, 44.6032, 46.2978, 46.9124, 46.9616
0.022356, 31.2529, 38.6085, 44.602, 46.2966, 46.9113, 46.9604
0.02236, 31.2518, 38.6073, 44.6008, 46.2955, 46.9101, 46.9592
0.022364, 31.2506, 38.6061, 44.5996, 46.2943, 46.9089, 46.9581
0.022368, 31.2494, 38.6049, 44.5985, 46.2931, 46.9077, 46.9569
0.022372, 31.2483, 38.6038, 44.5973, 46.2919, 46.9066, 46.9557
0.022376, 31.2471, 38.6026, 44.5961, 46.2908, 46.9054, 46.9545
0.02238, 31.2459, 38.6014, 44.5949, 46.2896, 46.9042, 46.9534
0.022384, 31.2448, 38.6002, 44.5938, 46.2884, 46.9031, 46.9522
0.022388, 31.2436, 38.5991, 44.5926, 46.2872, 46.9019, 46.951
0.022392, 31.2424, 38.5979, 44.5914, 46.2861, 46.9007, 46.9498
0.022396, 31.2413, 38.5967, 44.5903, 46.2849, 46.8995, 46.9487
0.0224, 31.2401, 38.5956, 44.5891, 46.2837, 46.8984, 46.9475
0.022404, 31.2389, 38.5944, 44.5879, 46.2826, 46.8972, 46.9463
0.022408, 31.2378, 38.5932, 44.5867, 46.2814, 46.896, 46.9452
0.022412, 31.2366, 38.592, 44.5856, 46.2802, 46.8949, 46.944
0.022416, 31.2354, 38.5909, 44.5844, 46.2791, 46.8937, 46.9428
0.02242, 31.2343, 38.5897, 44.5832, 46.2779, 46.8925, 46.9417
0.022424, 31.2331, 38.5885, 44.5821, 46.2767, 46.8913, 46.9405
0.022428, 31.2319, 38.5874, 44.5809, 46.2755, 46.8902, 46.9393
0.022432, 31.2308, 38.5862, 44.5797, 46.2744, 46.889, 46.9381
0.022436, 31.2296, 38.585, 44.5786, 46.2732, 46.8878, 46.937
0.02244, 31.2285, 38.5839, 44.5774, 46.272, 46.8867, 46.9358
0.022444, 31.2273, 38.5827, 44.5762, 46.2709, 46.8855, 46.9346
0.022448, 31.2261, 38.5815, 44.5751, 46.2697, 46.8843, 46.9335
0.022452, 31.225, 38.5804, 44.5739, 46.2685, 46.8832, 46.9323
0.022456, 31.2238, 38.5792, 44.5727, 46.2674, 46.882, 46.9311
0.02246, 31.2226, 38.578, 44.5715, 46.2662, 46.8808, 46.93
0.022464, 31.2215, 38.5769, 44.5704, 46.265, 46.8797, 46.9288
0.022468, 31.2203, 38.5757, 44.5692, 46.2639, 46.8785, 46.9276
0.022472, 31.2192, 38.5745, 44.5681, 46.2627, 46.8773, 46.9265
0.022476, 31.218, 38.5734, 44.5669, 46.2615, 46.8762, 46.9253
0.02248, 31.2168, 38.5722, 44.5657, 46.2604, 46.875, 46.9241
0.022484, 31.2157, 38.571, 44.5646, 46.2592, 46.8738, 46.923
0.022488, 31.2145, 38.5699, 44.5634, 46.258, 46.8727, 46.9218
0.022492, 31.2134, 38.5687, 44.5622, 46.2569, 46.8715, 46.9207
0.022496, 31.2122, 38.5675, 44.5611, 46.2557, 46.8703, 46.9195
0.0225, 31.211, 38.5664, 44.5599, 46.2545, 46.8692, 46.9183
0.022504, 31.2099, 38.5652, 44.5587, 46.2534, 46.868, 46.9172
0.022508, 31.2087, 38.564, 44.5576, 46.2522, 46.8669, 46.916
0.022512, 31.2076, 38.5629, 44.5564, 46.2511, 46.8657, 46.9148
0.022516, 31.2064, 38.5617, 44.5552, 46.2499, 46.8645, 46.9137
0.02252, 31.2053, 38.5606, 44.5541, 46.2487, 46.8634, 46.9125
0.022524, 31.2041, 38.5594, 44.5529, 46.2476, 46.8622, 46.9113
0.022528, 31.2029, 38.5582, 44.5518, 46.2464, 46.861, 46.9102
0.022532, 31.2018, 38.5571, 44.5506, 46.2452, 46.8599, 46.909
0.022536, 31.2006, 38.5559, 44.5494, 46.2441, 46.8587, 46.9079
0.02254, 31.1995, 38.5547, 44.5483, 46.2429, 46.8576, 46.9067
0.022544, 31.1983, 38.5536, 44.5471, 46.2418, 46.8564, 46.9055
0.022548, 31.1972, 38.5524, 44.546, 46.2406, 46.8552, 46.9044
0.022552, 31.196, 38.5513, 44.5448, 46.2394, 46.8541, 46.9032
0.022556, 31.1949, 38.5501, 44.5436, 46.2383, 46.8529, 46.9021
0.02256, 31.1937, 38.5489, 44.5425, 46.2371, 46.8518, 46.9009
0.022564, 31.1926, 38.5478, 44.5413, 46.236, 46.8506, 46.8997
0.022568, 31.1914, 38.5466, 44.5402, 46.2348, 46.8494, 46.8986
0.022572, 31.1902, 38.5455, 44.539, 46.2336, 46.8483, 46.8974
0.022576, 31.1891, 38.5443, 44.5378, 46.2325, 46.8471, 46.8963
0.02258, 31.1879, 38.5432, 44.5367, 46.2313, 46.846, 46.8951
0.022584, 31.1868, 38.542, 44.5355, 46.2302, 46.8448, 46.8939
0.022588, 31.1856, 38.5408, 44.5344, 46.229, 46.8437, 46.8928
0.022592, 31.1845, 38.5397, 44.5332, 46.2279, 46.8425, 46.8916
0.022596, 31.1833, 38.5385, 44.5321, 46.2267, 46.8413, 46.8905
0.0226, 31.1822, 38.5374, 44.5309, 46.2255, 46.8402, 46.8893
0.022604, 31.181, 38.5362, 44.5297, 46.2244, 46.839, 46.8882
0.022608, 31.1799, 38.5351, 44.5286, 46.2232, 46.8379, 46.887
0.022612, 31.1787, 38.5339, 44.5274, 46.2221, 46.8367, 46.8858
0.022616, 31.1776, 38.5327, 44.5263, 46.2209, 46.8356, 46.8847
0.02262, 31.1764, 38.5316, 44.5251, 46.2198, 46.8344, 46.8835
0.022624, 31.1753, 38.5304, 44.524, 46.2186, 46.8332, 46.8824
0.022628, 31.1741, 38.5293, 44.5228, 46.2175, 46.8321, 46.8812
0.022632, 31.173, 38.5281, 44.5216, 46.2163, 46.8309, 46.8801
0.022636, 31.1718, 38.527, 44.5205, 46.2151, 46.8298, 46.8789
0.02264, 31.1707, 38.5258, 44.5193, 46.214, 46.8286, 46.8778
0.022644, 31.1695, 38.5247, 44.5182, 46.2128, 46.8275, 46.8766
0.022648, 31.1684, 38.5235, 44.517, 46.2117, 46.8263, 46.8755
0.022652, 31.1672, 38.5224, 44.5159, 46.2105, 46.8252, 46.8743
0.022656, 31.1661, 38.5212, 44.5147, 46.2094, 46.824, 46.8732
0.02266, 31.1649, 38.5201, 44.5136, 46.2082, 46.8229, 46.872
0.022664, 31.1638, 38.5189, 44.5124, 46.2071, 46.8217, 46.8708
0.022668, 31.1626, 38.5177, 44.5113, 46.2059, 46.8206, 46.8697
0.022672, 31.1615, 38.5166, 44.5101, 46.2048, 46.8194, 46.8685
0.022676, 31.1604, 38.5154, 44.509, 46.2036, 46.8183, 46.8674
0.02268, 31.1592, 38.5143, 44.5078, 46.2025, 46.8171, 46.8662
0.022684, 31.1581, 38.5131, 44.5067, 46.2013, 46.816, 46.8651
0.022688, 31.1569, 38.512, 44.5055, 46.2002, 46.8148, 46.8639
0.022692, 31.1558, 38.5108, 44.5044, 46.199, 46.8137, 46.8628
0.022696, 31.1546, 38.5097, 44.5032, 46.1979, 46.8125, 46.8616
0.0227, 31.1535, 38.5085, 44.5021, 46.1967, 46.8114, 46.8605
0.022704, 31.1523, 38.5074, 44.5009, 46.1956, 46.8102, 46.8593
0.022708, 31.1512, 38.5062, 44.4998, 46.1944, 46.8091, 46.8582
0.022712, 31.1501, 38.5051, 44.4986, 46.1933, 46.8079, 46.857
0.022716, 31.1489, 38.5039, 44.4975, 46.1921, 46.8068, 46.8559
0.02272, 31.1478, 38.5028, 44.4963, 46.191, 46.8056, 46.8547
0.022724, 31.1466, 38.5016, 44.4952, 46.1898, 46.8045, 46.8536
0.022728, 31.1455, 38.5005, 44.494, 46.1887, 46.8033, 46.8525
0.022732, 31.1443, 38.4994, 44.4929, 46.1875, 46.8022, 46.8513
0.022736, 31.1432, 38.4982, 44.4917, 46.1864, 46.801, 46.8502
0.02274, 31.1421, 38.4971, 44.4906, 46.1852, 46.7999, 46.849
0.022744, 31.1409, 38.4959, 44.4894, 46.1841, 46.7987, 46.8479
0.022748, 31.1398, 38.4948, 44.4883, 46.1829, 46.7976, 46.8467
0.022752, 31.1386, 38.4936, 44.4871, 46.1818, 46.7964, 46.8456
0.022756, 31.1375, 38.4925, 44.486, 46.1807, 46.7953, 46.8444
0.02276, 31.1363, 38.4913, 44.4849, 46.1795, 46.7941, 46.8433
0.022764, 31.1352, 38.4902, 44.4837, 46.1784, 46.793, 46.8421
0.022768, 31.1341, 38.489, 44.4826, 46.1772, 46.7919, 46.841
0.022772, 31.1329, 38.4879, 44.4814, 46.1761, 46.7907, 46.8398
0.022776, 31.1318, 38.4867, 44.4803, 46.1749, 46.7896, 46.8387
0.02278, 31.1307, 38.4856, 44.4791, 46.1738, 46.7884, 46.8376
0.022784, 31.1295, 38.4845, 44.478, 46.1726, 46.7873, 46.8364
0.022788, 31.1284, 38.4833, 44.4768, 46.1715, 46.7861, 46.8353
0.022792, 31.1272, 38.4822, 44.4757, 46.1704, 46.785, 46.8341
0.022796, 31.1261, 38.481, 44.4746, 46.1692, 46.7838, 46.833
0.0228, 31.125, 38.4799, 44.4734, 46.1681, 46.7827, 46.8318
0.022804, 31.1238, 38.4787, 44.4723, 46.1669, 46.7816, 46.8307
0.022808, 31.1227, 38.4776, 44.4711, 46.1658, 46.7804, 46.8296
0.022812, 31.1216, 38.4765, 44.47, 46.1646, 46.7793, 46.8284
0.022816, 31.1204, 38.4753, 44.4688, 46.1635, 46.7781, 46.8273
0.02282, 31.1193, 38.4742, 44.4677, 46.1624, 46.777, 46.8261
0.022824, 31.1181, 38.473, 44.4666, 46.1612, 46.7759, 46.825
0.022828, 31.117, 38.4719, 44.4654, 46.1601, 46.7747, 46.8238
0.022832, 31.1159, 38.4708, 44.4643, 46.1589, 46.7736, 46.8227
0.022836, 31.1147, 38.4696, 44.4631, 46.1578, 46.7724, 46.8216
0.02284, 31.1136, 38.4685, 44.462, 46.1567, 46.7713, 46.8204
0.022844, 31.1125, 38.4673, 44.4609, 46.1555, 46.7702, 46.8193
0.022848, 31.1113, 38.4662, 44.4597, 46.1544, 46.769, 46.8181
0.022852, 31.1102, 38.4651, 44.4586, 46.1532, 46.7679, 46.817
0.022856, 31.1091, 38.4639, 44.4574, 46.1521, 46.7667, 46.8159
0.02286, 31.1079, 38.4628, 44.4563, 46.151, 46.7656, 46.8147
0.022864, 31.1068, 38.4616, 44.4552, 46.1498, 46.7645, 46.8136
0.022868, 31.1057, 38.4605, 44.454, 46.1487, 46.7633, 46.8125
0.022872, 31.1045, 38.4594, 44.4529, 46.1475, 46.7622, 46.8113
0.022876, 31.1034, 38.4582, 44.4518, 46.1464, 46.761, 46.8102
0.02288, 31.1023, 38.4571, 44.4506, 46.1453, 46.7599, 46.809
0.022884, 31.1011, 38.456, 44.4495, 46.1441, 46.7588, 46.8079
0.022888, 31.1, 38.4548, 44.4483, 46.143, 46.7576, 46.8068
0.022892, 31.0989, 38.4537, 44.4472, 46.1419, 46.7565, 46.8056
0.022896, 31.0978, 38.4526, 44.4461, 46.1407, 46.7554, 46.8045
0.0229, 31.0966, 38.4514, 44.4449, 46.1396, 46.7542, 46.8034
0.022904, 31.0955, 38.4503, 44.4438, 46.1385, 46.7531, 46.8022
0.022908, 31.0944, 38.4491, 44.4427, 46.1373, 46.752, 46.8011
0.022912, 31.0932, 38.448, 44.4415, 46.1362, 46.7508, 46.8
0.022916, 31.0921, 38.4469, 44.4404, 46.1351, 46.7497, 46.7988
0.02292, 31.091, 38.4457, 44.4393, 46.1339, 46.7486, 46.7977
0.022924, 31.0898, 38.4446, 44.4381, 46.1328, 46.7474, 46.7966
0.022928, 31.0887, 38.4435, 44.437, 46.1317, 46.7463, 46.7954
0.022932, 31.0876, 38.4423, 44.4359, 46.1305, 46.7452, 46.7943
0.022936, 31.0865, 38.4412, 44.4347, 46.1294, 46.744, 46.7932
0.02294, 31.0853, 38.4401, 44.4336, 46.1283, 46.7429, 46.792
0.022944, 31.0842, 38.4389, 44.4325, 46.1271, 46.7418, 46.7909
0.022948, 31.0831, 38.4378, 44.4313, 46.126, 46.7406, 46.7898
0.022952, 31.082, 38.4367, 44.4302, 46.1249, 46.7395, 46.7886
0.022956, 31.0808, 38.4355, 44.4291, 46.1237, 46.7384, 46.7875
0.02296, 31.0797, 38.4344, 44.4279, 46.1226, 46.7372, 46.7864
0.022964, 31.0786, 38.4333, 44.4268, 46.1215, 46.7361, 46.7852
0.022968, 31.0774, 38.4322, 44.4257, 46.1203, 46.735, 46.7841
