x, T, Texact
0.023072, 46.7561, 46.7591
0.023076, 46.755, 46.7579
0.02308, 46.7538, 46.7568
0.023084, 46.7527, 46.7557
0.023088, 46.7516, 46.7546
0.023092, 46.7505, 46.7535
0.023096, 46.7493, 46.7523
0.0231, 46.7482, 46.7512
0.023104, 46.7471, 46.7501
0.023108, 46.746, 46.749
0.023112, 46.7449, 46.7479
0.023116, 46.7437, 46.7467
0.02312, 46.7426, 46.7456
0.023124, 46.7415, 46.7445
0.023128, 46.7404, 46.7434
0.023132, 46.7393, 46.7423
0.023136, 46.7381, 46.7411
0.02314, 46.737, 46.74
0.023144, 46.7359, 46.7389
0.023148, 46.7348, 46.7378
0.023152, 46.7337, 46.7367
0.023156, 46.7326, 46.7355
0.02316, 46.7314, 46.7344
0.023164, 46.7303, 46.7333
0.023168, 46.7292, 46.7322
0.023172, 46.7281, 46.7311
0.023176, 46.727, 46.73
0.02318, 46.7259, 46.7288
0.023184, 46.7247, 46.7277
0.023188, 46.7236, 46.7266
0.023192, 46.7225, 46.7255
0.023196, 46.7214, 46.7244
0.0232, 46.7203, 46.7233
0.023204, 46.7192, 46.7222
0.023208, 46.718, 46.721
0.023212, 46.7169, 46.7199
0.023216, 46.7158, 46.7188
0.02322, 46.7147, 46.7177
0.023224, 46.7136, 46.7166
0.023228, 46.7125, 46.7155
0.023232, 46.7114, 46.7144
0.023236, 46.7103, 46.7133
0.02324, 46.7091, 46.7121
0.023244, 46.708, 46.711
0.023248, 46.7069, 46.7099
0.023252, 46.7058, 46.7088
0.023256, 46.7047, 46.7077
0.02326, 46.7036, 46.7066
0.023264, 46.7025, 46.7055
0.023268, 46.7014, 46.7044
0.023272, 46.7003, 46.7033
0.023276, 46.6992, 46.7022
0.02328, 46.698, 46.701
0.023284, 46.6969, 46.6999
0.023288, 46.6958, 46.6988
0.023292, 46.6947, 46.6977
0.023296, 46.6936, 46.6966
0.0233, 46.6925, 46.6955
0.023304, 46.6914, 46.6944
0.023308, 46.6903, 46.6933
0.023312, 46.6892, 46.6922
0.023316, 46.6881, 46.6911
0.02332, 46.687, 46.69
0.023324, 46.6859, 46.6889
0.023328, 46.6848, 46.6878
0.023332, 46.6837, 46.6867
0.023336, 46.6826, 46.6855
0.02334, 46.6814, 46.6844
0.023344, 46.6803, 46.6833
0.023348, 46.6792, 46.6822
0.023352, 46.6781, 46.6811
0.023356, 46.677, 46.68
0.02336, 46.6759, 46.6789
0.023364, 46.6748, 46.6778
0.023368, 46.6737, 46.6767
0.023372, 46.6726, 46.6756
0.023376, 46.6715, 46.6745
0.02338, 46.6704, 46.6734
0.023384, 46.6693, 46.6723
0.023388, 46.6682, 46.6712
0.023392, 46.6671, 46.6701
0.023396, 46.666, 46.669
0.0234, 46.6649, 46.6679
0.023404, 46.6638, 46.6668
0.023408, 46.6627, 46.6657
0.023412, 46.6616, 46.6646
0.023416, 46.6605, 46.6635
0.02342, 46.6594, 46.6624
0.023424, 46.6583, 46.6613
0.023428, 46.6572, 46.6602
0.023432, 46.6561, 46.6591
0.023436, 46.655, 46.658
0.02344, 46.6539, 46.6569
0.023444, 46.6528, 46.6558
0.023448, 46.6517, 46.6547
0.023452, 46.6506, 46.6536
0.023456, 46.6495, 46.6525
0.02346, 46.6484, 46.6514
0.023464, 46.6473, 46.6503
0.023468, 46.6463, 46.6492
0.023472, 46.6452, 46.6482
0.023476, 46.6441, 46.6471
0.02348, 46.643, 46.646
0.023484, 46.6419, 46.6449
0.023488, 46.6408, 46.6438
0.023492, 46.6397, 46.6427
0.023496, 46.6386, 46.6416
0.0235, 46.6375, 46.6405
0.023504, 46.6364, 46.6394
0.023508, 46.6353, 46.6383
0.023512, 46.6342, 46.6372
0.023516, 46.6331, 46.6361
0.02352, 46.632, 46.635
0.023524, 46.6309, 46.6339
0.023528, 46.6299, 46.6328
0.023532, 46.6288, 46.6318
0.023536, 46.6277, 46.6307
0.02354, 46.6266, 46.6296
0.023544, 46.6255, 46.6285
0.023548, 46.6244, 46.6274
0.023552, 46.6233, 46.6263
0.023556, 46.6222, 46.6252
0.02356, 46.6211, 46.6241
0.023564, 46.62, 46.623
0.023568, 46.619, 46.6219
0.023572, 46.6179, 46.6209
0.023576, 46.6168, 46.6198
0.02358, 46.6157, 46.6187
0.023584, 46.6146, 46.6176
0.023588, 46.6135, 46.6165
0.023592, 46.6124, 46.6154
0.023596, 46.6113, 46.6143
0.0236, 46.6103, 46.6132
0.023604, 46.6092, 46.6122
0.023608, 46.6081, 46.6111
0.023612, 46.607, 46.61
0.023616, 46.6059, 46.6089
0.02362, 46.6048, 46.6078
0.023624, 46.6037, 46.6067
0.023628, 46.6027, 46.6057
0.023632, 46.6016, 46.6046
0.023636, 46.6005, 46.6035
0.02364, 46.5994, 46.6024
0.023644, 46.5983, 46.6013
0.023648, 46.5972, 46.6002
0.023652, 46.5962, 46.5992
0.023656, 46.5951, 46.5981
0.02366, 46.594, 46.597
0.023664, 46.5929, 46.5959
0.023668, 46.5918, 46.5948
0.023672, 46.5907, 46.5937
0.023676, 46.5897, 46.5927
0.02368, 46.5886, 46.5916
0.023684, 46.5875, 46.5905
0.023688, 46.5864, 46.5894
0.023692, 46.5853, 46.5883
0.023696, 46.5843, 46.5873
0.0237, 46.5832, 46.5862
0.023704, 46.5821, 46.5851
0.023708, 46.581, 46.584
0.023712, 46.58, 46.5829
0.023716, 46.5789, 46.5819
0.02372, 46.5778, 46.5808
0.023724, 46.5767, 46.5797
0.023728, 46.5756, 46.5786
0.023732, 46.5746, 46.5776
0.023736, 46.5735, 46.5765
0.02374, 46.5724, 46.5754
0.023744, 46.5713, 46.5743
0.023748, 46.5703, 46.5733
0.023752, 46.5692, 46.5722
0.023756, 46.5681, 46.5711
0.02376, 46.567, 46.57
0.023764, 46.566, 46.569
0.023768, 46.5649, 46.5679
0.023772, 46.5638, 46.5668
0.023776, 46.5627, 46.5657
0.02378, 46.5617, 46.5647
0.023784, 46.5606, 46.5636
0.023788, 46.5595, 46.5625
0.023792, 46.5584, 46.5614
0.023796, 46.5574, 46.5604
0.0238, 46.5563, 46.5593
0.023804, 46.5552, 46.5582
0.023808, 46.5542, 46.5571
0.023812, 46.5531, 46.5561
0.023816, 46.552, 46.555
0.02382, 46.5509, 46.5539
0.023824, 46.5499, 46.5529
0.023828, 46.5488, 46.5518
0.023832, 46.5477, 46.5507
0.023836, 46.5467, 46.5497
0.02384, 46.5456, 46.5486
0.023844, 46.5445, 46.5475
0.023848, 46.5435, 46.5464
0.023852, 46.5424, 46.5454
0.023856, 46.5413, 46.5443
0.02386, 46.5402, 46.5432
0.023864, 46.5392, 46.5422
0.023868, 46.5381, 46.5411
0.023872, 46.537, 46.54
0.023876, 46.536, 46.539
0.02388, 46.5349, 46.5379
0.023884, 46.5338, 46.5368
0.023888, 46.5328, 46.5358
0.023892, 46.5317, 46.5347
0.023896, 46.5306, 46.5336
0.0239, 46.5296, 46.5326
0.023904, 46.5285, 46.5315
0.023908, 46.5274, 46.5304
0.023912, 46.5264, 46.5294
0.023916, 46.5253, 46.5283
0.02392, 46.5243, 46.5273
0.023924, 46.5232, 46.5262
0.023928, 46.5221, 46.5251
0.023932, 46.5211, 46.5241
0.023936, 46.52, 46.523
0.02394, 46.5189, 46.5219
0.023944, 46.5179, 46.5209
0.023948, 46.5168, 46.5198
0.023952, 46.5158, 46.5187
0.023956, 46.5147, 46.5177
0.02396, 46.5136, 46.5166
0.023964, 46.5126, 46.5156
0.023968, 46.5115, 46.5145
0.023972, 46.5105, 46.5134
0.023976, 46.5094, 46.5124
0.02398, 46.5083, 46.5113
0.023984, 46.5073, 46.5103
0.023988, 46.5062, 46.5092
0.023992, 46.5052, 46.5081
0.023996, 46.5041, 46.5071
0.024, 46.503, 46.506
0.024004, 46.502, 46.505
0.024008, 46.5009, 46.5039
0.024012, 46.4999, 46.5029
0.024016, 46.4988, 46.5018
0.02402, 46.4977, 46.5007
0.024024, 46.4967, 46.4997
0.024028, 46.4956, 46.4986
0.024032, 46.4946, 46.4976
0.024036, 46.4935, 46.4965
0.02404, 46.4925, 46.4955
0.024044, 46.4914, 46.4944
0.024048, 46.4904, 46.4934
0.024052, 46.4893, 46.4923
0.024056, 46.4883, 46.4912
0.02406, 46.4872, 46.4902
0.024064, 46.4861, 46.4891
0.024068, 46.4851, 46.4881
0.024072, 46.484, 46.487
0.024076, 46.483, 46.486
0.02408, 46.4819, 46.4849
0.024084, 46.4809, 46.4839
0.024088, 46.4798, 46.4828
0.024092, 46.4788, 46.4818
0.024096, 46.4777, 46.4807
0.0241, 46.4767, 46.4797
0.024104, 46.4756, 46.4786
0.024108, 46.4746, 46.4776
0.024112, 46.4735, 46.4765
0.024116, 46.4725, 46.4755
0.02412, 46.4714, 46.4744
0.024124, 46.4704, 46.4734
0.024128, 46.4693, 46.4723
0.024132, 46.4683, 46.4713
0.024136, 46.4672, 46.4702
0.02414, 46.4662, 46.4692
0.024144, 46.4651, 46.4681
0.024148, 46.4641, 46.4671
0.024152, 46.463, 46.466
0.024156, 46.462, 46.465
0.02416, 46.4609, 46.4639
0.024164, 46.4599, 46.4629
0.024168, 46.4588, 46.4618
0.024172, 46.4578, 46.4608
0.024176, 46.4567, 46.4597
0.02418, 46.4557, 46.4587
0.024184, 46.4547, 46.4576
0.024188, 46.4536, 46.4566
0.024192, 46.4526, 46.4556
0.024196, 46.4515, 46.4545
0.0242, 46.4505, 46.4535
0.024204, 46.4494, 46.4524
0.024208, 46.4484, 46.4514
0.024212, 46.4473, 46.4503
0.024216, 46.4463, 46.4493
0.02422, 46.4453, 46.4483
0.024224, 46.4442, 46.4472
0.024228, 46.4432, 46.4462
0.024232, 46.4421, 46.4451
0.024236, 46.4411, 46.4441
0.02424, 46.44, 46.443
0.024244, 46.439, 46.442
0.024248, 46.438, 46.441
0.024252, 46.4369, 46.4399
0.024256, 46.4359, 46.4389
0.02426, 46.4348, 46.4378
0.024264, 46.4338, 46.4368
0.024268, 46.4328, 46.4358
0.024272, 46.4317, 46.4347
0.024276, 46.4307, 46.4337
0.02428, 46.4296, 46.4326
0.024284, 46.4286, 46.4316
0.024288, 46.4276, 46.4306
0.024292, 46.4265, 46.4295
0.024296, 46.4255, 46.4285
0.0243, 46.4245, 46.4275
0.024304, 46.4234, 46.4264
0.024308, 46.4224, 46.4254
0.024312, 46.4213, 46.4243
0.024316, 46.4203, 46.4233
0.02432, 46.4193, 46.4223
0.024324, 46.4182, 46.4212
0.024328, 46.4172, 46.4202
0.024332, 46.4162, 46.4192
0.024336, 46.4151, 46.4181
0.02434, 46.4141, 46.4171
0.024344, 46.4131, 46.4161
0.024348, 46.412, 46.415
0.024352, 46.411, 46.414
0.024356, 46.41, 46.413
0.02436, 46.4089, 46.4119
0.024364, 46.4079, 46.4109
0.024368, 46.4069, 46.4099
0.024372, 46.4058, 46.4088
0.024376, 46.4048, 46.4078
0.02438, 46.4038, 46.4068
0.024384, 46.4027, 46.4057
0.024388, 46.4017, 46.4047
0.024392, 46.4007, 46.4037
0.024396, 46.3996, 46.4026
0.0244, 46.3986, 46.4016
0.024404, 46.3976, 46.4006
0.024408, 46.3966, 46.3995
0.024412, 46.3955, 46.3985
0.024416, 46.3945, 46.3975
0.02442, 46.3935, 46.3965
0.024424, 46.3924, 46.3954
0.024428, 46.3914, 46.3944
0.024432, 46.3904, 46.3934
0.024436, 46.3894, 46.3923
0.02444, 46.3883, 46.3913
0.024444, 46.3873, 46.3903
0.024448, 46.3863, 46.3893
0.024452, 46.3852, 46.3882
0.024456, 46.3842, 46.3872
0.02446, 46.3832, 46.3862
0.024464, 46.3822, 46.3852
0.024468, 46.3811, 46.3841
0.024472, 46.3801, 46.3831
0.024476, 46.3791, 46.3821
0.02448, 46.3781, 46.3811
0.024484, 46.377, 46.38
0.024488, 46.376, 46.379
0.024492, 46.375, 46.378
0.024496, 46.374, 46.377
0.0245, 46.3729, 46.3759
0.024504, 46.3719, 46.3749
0.024508, 46.3709, 46.3739
0.024512, 46.3699, 46.3729
0.024516, 46.3688, 46.3718
0.02452, 46.3678, 46.3708
0.024524, 46.3668, 46.3698
0.024528, 46.3658, 46.3688
0.024532, 46.3648, 46.3678
0.024536, 46.3637, 46.3667
0.02454, 46.3627, 46.3657
0.024544, 46.3617, 46.3647
0.024548, 46.3607, 46.3637
0.024552, 46.3597, 46.3627
0.024556, 46.3586, 46.3616
0.02456, 46.3576, 46.3606
0.024564, 46.3566, 46.3596
0.024568, 46.3556, 46.3586
0.024572, 46.3546, 46.3576
0.024576, 46.3535, 46.3565
0.02458, 46.3525, 46.3555
0.024584, 46.3515, 46.3545
0.024588, 46.3505, 46.3535
0.024592, 46.3495, 46.3525
0.024596, 46.3485, 46.3515
0.0246, 46.3474, 46.3504
0.024604, 46.3464, 46.3494
0.024608, 46.3454, 46.3484
0.024612, 46.3444, 46.3474
0.024616, 46.3434, 46.3464
0.02462, 46.3424, 46.3454
0.024624, 46.3413, 46.3443
0.024628, 46.3403, 46.3433
0.024632, 46.3393, 46.3423
0.024636, 46.3383, 46.3413
0.02464, 46.3373, 46.3403
0.024644, 46.3363, 46.3393
0.024648, 46.3353, 46.3383
0.024652, 46.3343, 46.3372
0.024656, 46.3332, 46.3362
0.02466, 46.3322, 46.3352
0.024664, 46.3312, 46.3342
0.024668, 46.3302, 46.3332
0.024672, 46.3292, 46.3322
0.024676, 46.3282, 46.3312
0.02468, 46.3272, 46.3302
0.024684, 46.3262, 46.3292
0.024688, 46.3251, 46.3281
0.024692, 46.3241, 46.3271
0.024696, 46.3231, 46.3261
0.0247, 46.3221, 46.3251
0.024704, 46.3211, 46.3241
0.024708, 46.3201, 46.3231
0.024712, 46.3191, 46.3221
0.024716, 46.3181, 46.3211
0.02472, 46.3171, 46.3201
0.024724, 46.3161, 46.3191
0.024728, 46.3151, 46.3181
0.024732, 46.3141, 46.317
0.024736, 46.313, 46.316
0.02474, 46.312, 46.315
0.024744, 46.311, 46.314
0.024748, 46.31, 46.313
0.024752, 46.309, 46.312
0.024756, 46.308, 46.311
0.02476, 46.307, 46.31
0.024764, 46.306, 46.309
0.024768, 46.305, 46.308
0.024772, 46.304, 46.307
0.024776, 46.303, 46.306
0.02478, 46.302, 46.305
0.024784, 46.301, 46.304
0.024788, 46.3, 46.303
0.024792, 46.299, 46.302
0.024796, 46.298, 46.301
0.0248, 46.297, 46.3
0.024804, 46.296, 46.299
0.024808, 46.295, 46.298
0.024812, 46.294, 46.297
0.024816, 46.293, 46.296
0.02482, 46.292, 46.295
0.024824, 46.291, 46.294
0.024828, 46.29, 46.293
0.024832, 46.289, 46.2919
0.024836, 46.288, 46.2909
0.02484, 46.287, 46.2899
0.024844, 46.286, 46.289
0.024848, 46.285, 46.288
0.024852, 46.284, 46.287
0.024856, 46.283, 46.286
0.02486, 46.282, 46.285
0.024864, 46.281, 46.284
0.024868, 46.28, 46.283
0.024872, 46.279, 46.282
0.024876, 46.278, 46.281
0.02488, 46.277, 46.28
0.024884, 46.276, 46.279
0.024888, 46.275, 46.278
0.024892, 46.274, 46.277
0.024896, 46.273, 46.276
0.0249, 46.272, 46.275
0.024904, 46.271, 46.274
0.024908, 46.27, 46.273
0.024912, 46.269, 46.272
0.024916, 46.268, 46.271
0.02492, 46.267, 46.27
0.024924, 46.266, 46.269
0.024928, 46.265, 46.268
0.024932, 46.264, 46.267
0.024936, 46.263, 46.266
0.02494, 46.262, 46.265
0.024944, 46.2611, 46.264
0.024948, 46.2601, 46.2631
0.024952, 46.2591, 46.2621
0.024956, 46.2581, 46.2611
0.02496, 46.2571, 46.2601
0.024964, 46.2561, 46.2591
0.024968, 46.2551, 46.2581
0.024972, 46.2541, 46.2571
0.024976, 46.2531, 46.2561
0.02498, 46.2521, 46.2551
0.024984, 46.2511, 46.2541
0.024988, 46.2502, 46.2531
0.024992, 46.2492, 46.2522
0.024996, 46.2482, 46.2512
0.025, 46.2472, 46.2502
0.025004, 46.2462, 46.2492
0.025008, 46.2452, 46.2482
0.025012, 46.2442, 46.2472
0.025016, 46.2432, 46.2462
0.02502, 46.2422, 46.2452
0.025024, 46.2413, 46.2443
0.025028, 46.2403, 46.2433
0.025032, 46.2393, 46.2423
0.025036, 46.2383, 46.2413
0.02504, 46.2373, 46.2403
0.025044, 46.2363, 46.2393
0.025048, 46.2353, 46.2383
0.025052, 46.2344, 46.2373
0.025056, 46.2334, 46.2364
0.02506, 46.2324, 46.2354
0.025064, 46.2314, 46.2344
0.025068, 46.2304, 46.2334
0.025072, 46.2294, 46.2324
0.025076, 46.2285, 46.2314
0.02508, 46.2275, 46.2305
0.025084, 46.2265, 46.2295
0.025088, 46.2255, 46.2285
0.025092, 46.2245, 46.2275
0.025096, 46.2235, 46.2265
0.0251, 46.2226, 46.2255
0.025104, 46.2216, 46.2246
0.025108, 46.2206, 46.2236
0.025112, 46.2196, 46.2226
0.025116, 46.2186, 46.2216
0.02512, 46.2176, 46.2206
0.025124, 46.2167, 46.2197
0.025128, 46.2157, 46.2187
0.025132, 46.2147, 46.2177
0.025136, 46.2137, 46.2167
0.02514, 46.2127, 46.2157
0.025144, 46.2118, 46.2148
0.025148, 46.2108, 46.2138
0.025152, 46.2098, 46.2128
0.025156, 46.2088, 46.2118
0.02516, 46.2079, 46.2109
0.025164, 46.2069, 46.2099
0.025168, 46.2059, 46.2089
0.025172, 46.2049, 46.2079
0.025176, 46.2039, 46.2069
0.02518, 46.203, 46.206
0.025184, 46.202, 46.205
0.025188, 46.201, 46.204
0.025192, 46.2, 46.203
0.025196, 46.1991, 46.2021
0.0252, 46.1981, 46.2011
0.025204, 46.1971, 46.2001
0.025208, 46.1961, 46.1991
0.025212, 46.1952, 46.1982
0.025216, 46.1942, 46.1972
0.02522, 46.1932, 46.1962
0.025224, 46.1923, 46.1952
0.025228, 46.1913, 46.1943
0.025232, 46.1903, 46.1933
0.025236, 46.1893, 46.1923
0.02524, 46.1884, 46.1914
0.025244, 46.1874, 46.1904
0.025248, 46.1864, 46.1894
0.025252, 46.1854, 46.1884
0.025256, 46.1845, 46.1875
0.02526, 46.1835, 46.1865
0.025264, 46.1825, 46.1855
0.025268, 46.1816, 46.1846
0.025272, 46.1806, 46.1836
0.025276, 46.1796, 46.1826
0.02528, 46.1787, 46.1816
0.025284, 46.1777, 46.1807
0.025288, 46.1767, 46.1797
0.025292, 46.1757, 46.1787
0.025296, 46.1748, 46.1778
0.0253, 46.1738, 46.1768
0.025304, 46.1728, 46.1758
0.025308, 46.1719, 46.1749
0.025312, 46.1709, 46.1739
0.025316, 46.1699, 46.1729
0.02532, 46.169, 46.172
0.025324, 46.168, 46.171
0.025328, 46.167, 46.17
0.025332, 46.1661, 46.1691
0.025336, 46.1651, 46.1681
0.02534, 46.1641, 46.1671
0.025344, 46.1632, 46.1662
0.025348, 46.1622, 46.1652
0.025352, 46.1612, 46.1642
0.025356, 46.1603, 46.1633
0.02536, 46.1593, 46.1623
0.025364, 46.1584, 46.1614
0.025368, 46.1574, 46.1604
0.025372, 46.1564, 46.1594
0.025376, 46.1555, 46.1585
0.02538, 46.1545, 46.1575
0.025384, 46.1535, 46.1565
0.025388, 46.1526, 46.1556
0.025392, 46.1516, 46.1546
0.025396, 46.1507, 46.1537
0.0254, 46.1497, 46.1527
0.025404, 46.1487, 46.1517
0.025408, 46.1478, 46.1508
0.025412, 46.1468, 46.1498
0.025416, 46.1459, 46.1488
0.02542, 46.1449, 46.1479
0.025424, 46.1439, 46.1469
0.025428, 46.143, 46.146
0.025432, 46.142, 46.145
0.025436, 46.1411, 46.1441
0.02544, 46.1401, 46.1431
0.025444, 46.1391, 46.1421
0.025448, 46.1382, 46.1412
0.025452, 46.1372, 46.1402
0.025456, 46.1363, 46.1393
0.02546, 46.1353, 46.1383
0.025464, 46.1344, 46.1373
0.025468, 46.1334, 46.1364
0.025472, 46.1324, 46.1354
0.025476, 46.1315, 46.1345
0.02548, 46.1305, 46.1335
0.025484, 46.1296, 46.1326
0.025488, 46.1286, 46.1316
0.025492, 46.1277, 46.1307
0.025496, 46.1267, 46.1297
0.0255, 46.1258, 46.1287
0.025504, 46.1248, 46.1278
0.025508, 46.1238, 46.1268
0.025512, 46.1229, 46.1259
0.025516, 46.1219, 46.1249
0.02552, 46.121, 46.124
0.025524, 46.12, 46.123
0.025528, 46.1191, 46.1221
0.025532, 46.1181, 46.1211
0.025536, 46.1172, 46.1202
0.02554, 46.1162, 46.1192
0.025544, 46.1153, 46.1183
0.025548, 46.1143, 46.1173
0.025552, 46.1134, 46.1164
0.025556, 46.1124, 46.1154
0.02556, 46.1115, 46.1145
0.025564, 46.1105, 46.1135
0.025568, 46.1096, 46.1126
0.025572, 46.1086, 46.1116
0.025576, 46.1077, 46.1107
0.02558, 46.1067, 46.1097
0.025584, 46.1058, 46.1088
0.025588, 46.1048, 46.1078
0.025592, 46.1039, 46.1069
0.025596, 46.1029, 46.1059
0.0256, 46.102, 46.105
0.025604, 46.101, 46.104
0.025608, 46.1001, 46.1031
0.025612, 46.0991, 46.1021
0.025616, 46.0982, 46.1012
0.02562, 46.0972, 46.1002
0.025624, 46.0963, 46.0993
0.025628, 46.0954, 46.0984
0.025632, 46.0944, 46.0974
0.025636, 46.0935, 46.0965
0.02564, 46.0925, 46.0955
0.025644, 46.0916, 46.0946
0.025648, 46.0906, 46.0936
0.025652, 46.0897, 46.0927
0.025656, 46.0887, 46.0917
0.02566, 46.0878, 46.0908
0.025664, 46.0869, 46.0899
0.025668, 46.0859, 46.0889
0.025672, 46.085, 46.088
0.025676, 46.084, 46.087
0.02568, 46.0831, 46.0861
0.025684, 46.0821, 46.0851
0.025688, 46.0812, 46.0842
0.025692, 46.0803, 46.0833
0.025696, 46.0793, 46.0823
0.0257, 46.0784, 46.0814
0.025704, 46.0774, 46.0804
0.025708, 46.0765, 46.0795
0.025712, 46.0756, 46.0786
0.025716, 46.0746, 46.0776
0.02572, 46.0737, 46.0767
0.025724, 46.0727, 46.0757
0.025728, 46.0718, 46.0748
0.025732, 46.0709, 46.0739
0.025736, 46.0699, 46.0729
0.02574, 46.069, 46.072
0.025744, 46.0681, 46.0711
0.025748, 46.0671, 46.0701
0.025752, 46.0662, 46.0692
0.025756, 46.0652, 46.0682
0.02576, 46.0643, 46.0673
0.025764, 46.0634, 46.0664
0.025768, 46.0624, 46.0654
0.025772, 46.0615, 46.0645
0.025776, 46.0606, 46.0636
0.02578, 46.0596, 46.0626
0.025784, 46.0587, 46.0617
0.025788, 46.0578, 46.0608
0.025792, 46.0568, 46.0598
0.025796, 46.0559, 46.0589
0.0258, 46.055, 46.058
0.025804, 46.054, 46.057
0.025808, 46.0531, 46.0561
0.025812, 46.0522, 46.0552
0.025816, 46.0512, 46.0542
0.02582, 46.0503, 46.0533
0.025824, 46.0494, 46.0524
0.025828, 46.0484, 46.0514
0.025832, 46.0475, 46.0505
0.025836, 46.0466, 46.0496
0.02584, 46.0456, 46.0486
0.025844, 46.0447, 46.0477
0.025848, 46.0438, 46.0468
0.025852, 46.0428, 46.0458
0.025856, 46.0419, 46.0449
0.02586, 46.041, 46.044
0.025864, 46.0401, 46.0431
0.025868, 46.0391, 46.0421
0.025872, 46.0382, 46.0412
0.025876, 46.0373, 46.0403
0.02588, 46.0363, 46.0393
0.025884, 46.0354, 46.0384
0.025888, 46.0345, 46.0375
0.025892, 46.0336, 46.0366
0.025896, 46.0326, 46.0356
0.0259, 46.0317, 46.0347
0.025904, 46.0308, 46.0338
0.025908, 46.0299, 46.0328
0.025912, 46.0289, 46.0319
0.025916, 46.028, 46.031
0.02592, 46.0271, 46.0301
0.025924, 46.0261, 46.0291
0.025928, 46.0252, 46.0282
0.025932, 46.0243, 46.0273
0.025936, 46.0234, 46.0264
0.02594, 46.0224, 46.0254
0.025944, 46.0215, 46.0245
0.025948, 46.0206, 46.0236
0.025952, 46.0197, 46.0227
0.025956, 46.0188, 46.0218
0.02596, 46.0178, 46.0208
0.025964, 46.0169, 46.0199
0.025968, 46.016, 46.019
0.025972, 46.0151, 46.0181
0.025976, 46.0141, 46.0171
0.02598, 46.0132, 46.0162
0.025984, 46.0123, 46.0153
0.025988, 46.0114, 46.0144
0.025992, 46.0105, 46.0135
0.025996, 46.0095, 46.0125
0.026, 46.0086, 46.0116
0.026004, 46.0077, 46.0107
0.026008, 46.0068, 46.0098
0.026012, 46.0059, 46.0089
0.026016, 46.0049, 46.0079
0.02602, 46.004, 46.007
0.026024, 46.0031, 46.0061
0.026028, 46.0022, 46.0052
0.026032, 46.0013, 46.0043
0.026036, 46.0004, 46.0033
0.02604, 45.9994, 46.0024
0.026044, 45.9985, 46.0015
0.026048, 45.9976, 46.0006
0.026052, 45.9967, 45.9997
0.026056, 45.9958, 45.9988
0.02606, 45.9949, 45.9978
0.026064, 45.9939, 45.9969
0.026068, 45.993, 45.996
0.026072, 45.9921, 45.9951
0.026076, 45.9912, 45.9942
0.02608, 45.9903, 45.9933
0.026084, 45.9894, 45.9924
0.026088, 45.9884, 45.9914
0.026092, 45.9875, 45.9905
0.026096, 45.9866, 45.9896
0.0261, 45.9857, 45.9887
0.026104, 45.9848, 45.9878
0.026108, 45.9839, 45.9869
0.026112, 45.983, 45.986
0.026116, 45.9821, 45.9851
0.02612, 45.9811, 45.9841
0.026124, 45.9802, 45.9832
0.026128, 45.9793, 45.9823
0.026132, 45.9784, 45.9814
0.026136, 45.9775, 45.9805
0.02614, 45.9766, 45.9796
0.026144, 45.9757, 45.9787
0.026148, 45.9748, 45.9778
0.026152, 45.9739, 45.9769
0.026156, 45.973, 45.9759
0.02616, 45.972, 45.975
0.026164, 45.9711, 45.9741
0.026168, 45.9702, 45.9732
0.026172, 45.9693, 45.9723
0.026176, 45.9684, 45.9714
0.02618, 45.9675, 45.9705
0.026184, 45.9666, 45.9696
0.026188, 45.9657, 45.9687
0.026192, 45.9648, 45.9678
0.026196, 45.9639, 45.9669
0.0262, 45.963, 45.966
0.026204, 45.9621, 45.9651
0.026208, 45.9612, 45.9642
0.026212, 45.9602, 45.9632
0.026216, 45.9593, 45.9623
0.02622, 45.9584, 45.9614
0.026224, 45.9575, 45.9605
0.026228, 45.9566, 45.9596
0.026232, 45.9557, 45.9587
0.026236, 45.9548, 45.9578
0.02624, 45.9539, 45.9569
0.026244, 45.953, 45.956
0.026248, 45.9521, 45.9551
0.026252, 45.9512, 45.9542
0.026256, 45.9503, 45.9533
0.02626, 45.9494, 45.9524
0.026264, 45.9485, 45.9515
0.026268, 45.9476, 45.9506
0.026272, 45.9467, 45.9497
0.026276, 45.9458, 45.9488
0.02628, 45.9449, 45.9479
0.026284, 45.944, 45.947
0.026288, 45.9431, 45.9461
0.026292, 45.9422, 45.9452
0.026296, 45.9413, 45.9443
0.0263, 45.9404, 45.9434
0.026304, 45.9395, 45.9425
0.026308, 45.9386, 45.9416
0.026312, 45.9377, 45.9407
0.026316, 45.9368, 45.9398
0.02632, 45.9359, 45.9389
0.026324, 45.935, 45.938
0.026328, 45.9341, 45.9371
0.026332, 45.9332, 45.9362
0.026336, 45.9323, 45.9353
0.02634, 45.9314, 45.9344
0.026344, 45.9305, 45.9335
0.026348, 45.9296, 45.9326
0.026352, 45.9287, 45.9317
0.026356, 45.9278, 45.9308
0.02636, 45.9269, 45.9299
0.026364, 45.926, 45.929
0.026368, 45.9251, 45.9281
0.026372, 45.9243, 45.9273
0.026376, 45.9234, 45.9264
0.02638, 45.9225, 45.9255
0.026384, 45.9216, 45.9246
0.026388, 45.9207, 45.9237
0.026392, 45.9198, 45.9228
0.026396, 45.9189, 45.9219
0.0264, 45.918, 45.921
0.026404, 45.9171, 45.9201
0.026408, 45.9162, 45.9192
0.026412, 45.9153, 45.9183
0.026416, 45.9144, 45.9174
